Tipo de documento,CUFE/CUDE,Folio,Prefijos,Fecha Emisión,Fecha Recepción,NIT Emisor,Nombre Emisor,NIT Receptor,Nombre Receptor,IVA,ICA,IPC,Total,Estado,Grupo
Factura electrónica,c72fb92b60e8fc8eabc74862674c8eee8f4d55024b0a36a32511fd3bb60f87a1d20b083dfbd96e734006689544bbd04b,200072,FPP,01-12-2023,01-12-2023 19:32:07,900209956,PEOPLE PASS S.A.S,900673912,SNF COLOMBIA S.A.S    ,1352.42,0,0,262670.42,Aprobado con notificación,Recibido
Factura electrónica,cee8958c1fbe4bb6c0eed61bd798efa48156ff369a77c41c67fdf6077c53e939a3f0df67644c6bbc433a7e927aaea661,200076,FPP,01-12-2023,01-12-2023 19:41:07,900209956,PEOPLE PASS S.A.S,900673912,SNF COLOMBIA S.A.S    ,3271.61,0,0,635440.61,Aprobado con notificación,Recibido
Factura electrónica,2c940f3750edecce60ff175f8684438505bc5c2628cb42339ccb5d3ac766b8111fa5f6981bd59fb981b4c2f6bc3e715d,291522866,3,01-12-2023,07-12-2023 19:48:12,800153993,COMCEL S.A.,900673912,SNF COLOMBIA SAS ,30357.44,0,0,190133,Aprobado con notificación,Recibido
Factura electrónica,9077bb25f0da1962985e03524e7f04b5204c4b82f2b7db145355296619e7c20ac1d7fbe3e428c99a45d3cba997fa2323,104546,E018,01-12-2023,01-12-2023 13:42:51,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,0,0,0,55000,Aprobado con notificación,Recibido
Factura electrónica,f7bf4dbb2ef2ce90ff0980bf269dbde483926f89afbacaa25292742f17d5ffb5f990fabd40684651e73c7b27661dc9eb,509,FE,01-12-2023,01-12-2023 20:05:27,901437464,TRIBUTAR INTERNATIONAL CONSULTING S.A.S,900673912,SNF COLOMBIA S A S,308560,0,0,1932560,Aprobado con notificación,Recibido
Factura electrónica,9051e12e390ff98914b5f04636ad5a69ae124fc9492103fade96fee06c21e12dd1c69943b941c9ce75b7caa5050b8a4a,510,FE,01-12-2023,01-12-2023 20:08:38,901437464,TRIBUTAR INTERNATIONAL CONSULTING S.A.S,900673912,SNF COLOMBIA S A S,481574,0,0,3016174,Aprobado con notificación,Recibido
Factura electrónica,91d79c74cee2151ef6dc2a93754377e123f46c6e790f813879345909cecdf824c6b4301f37721ad2c921ad41f9549bf8,73903,E028,01-12-2023,01-12-2023 20:20:14,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,49210,0,0,308210,Aprobado con notificación,Recibido
Factura electrónica,12ec24a933acd8821ef0e5ad99ac8c2acfc45aab7e99bcd67c81c530af1a5749560fbc5fa6f0e88a32fd636090e5acb9,104695,E018,01-12-2023,01-12-2023 23:45:22,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,142526,0,0,892664,Aprobado con notificación,Recibido
Factura electrónica,92278c65b146d2227a012e2e8121b2f550285b7b0b479953b537bf28c549bf2f0a1c62e6562e2c9fcae42e01d5408ab2,7149,LM,01-12-2023,01-12-2023 14:02:39,900390291,LM LOGISTI SAS,900673912,SNF COLOMBIA SAS,0,0,0,380000,Aprobado con notificación,Recibido
Factura electrónica,2da13a96e59e7ce047e4f3b0a398c39c0ff618130a3fe6d7c93addcc3ed25dfcf9025047816e4905e93c987488a12d85,108999,FECR,01-12-2023,01-12-2023 15:07:23,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,1517635.51,Aprobado con notificación,Recibido
Factura electrónica,e56de2413a8b81034677b1ad77b31a8e967ec6a2c7221647cda089a528c4ca7ab057c539d801fea430555c55977c716f,108997,FECR,01-12-2023,01-12-2023 15:07:10,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,2306937.56,Aprobado con notificación,Recibido
Factura electrónica,568c5b2191da860fb646df71c3c114484562401e33d434781cc6b59122b027159c67cbba0affbb1197fe0091632cf7e6,108998,FECR,01-12-2023,01-12-2023 15:07:17,890902875,TRANSPORTES RAPIDO OCHOA S.A.,900673912,SNF COLOMBIA S A S,0,0,0,307047.65,Aprobado con notificación,Recibido
Factura electrónica,11b3e4f58980e4fdaac60eeba563663cf48d63e128652ecabeb664d6f058873632cb65754d2fdfef162f86862e370a13,9414,ETR,01-12-2023,01-12-2023 16:17:51,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,248769,Aprobado con notificación,Recibido
Factura electrónica,1a21c85720a0ecc2fad4d83af39d99fd52a93f09f50f1340b83266c25e3ef62a17cdefc42b5b9d65df68d5333b791f79,9415,ETR,01-12-2023,01-12-2023 16:22:43,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1409931,Aprobado con notificación,Recibido
Factura electrónica,808de63ea75e0c53aa102aa1552181c1d24390f7a42e2bef7ed009befb78e031c2f3ab9b43220b17c76cba137d50dc4e,9416,ETR,01-12-2023,01-12-2023 16:27:12,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,4990732,Aprobado con notificación,Recibido
Factura electrónica,00226438944aa42079df127fac894678fd275b1b76425da18af7f5e08e853fecebf2bf38e96df877df91fe8260d4c24f,17691,FLA,01-12-2023,02-12-2023 01:40:29,900798160,FIOREZONAG  S.A.S,900673912,SNF COLOMBIA  SAS,0,0,0,310800,Aprobado con notificación,Recibido
Factura electrónica,3da8c94ab7da5f54c8e8868613a047e35df1794acdb8c60005f3e0bb9683223d815c143d6607ebf2a77d98c852ca097b,508,FE,01-12-2023,01-12-2023 20:01:48,901437464,TRIBUTAR INTERNATIONAL CONSULTING S.A.S,900673912,SNF COLOMBIA S A S,418760,0,0,2622760,Aprobado con notificación,Recibido
Factura electrónica,cc80c071988b5b72aeb5dee6a2d339e18832f3b67f02bba832033c286f962d9e1439c4f6bafc3a48b6febbb088a0aae0,2401,FE3I,01-12-2023,01-12-2023 11:38:24,901623066,FAESGO S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,100000,Aprobado con notificación,Recibido
Factura electrónica,33d099272b3195d70afe1486d4271da52394ab31b5c2bdedb2022ef7095c98deea202d9a85f1bc89141aebeb011de0df,20089,B003,02-01-2023,02-01-2023 15:07:58,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,28.5,0,0,285.5,Aprobado con notificación,Recibido
Nota de crédito electrónica,a3bcd23d00530b01db6287636c5862fc264a6323e7c417bac5ce12bb56d0461bbe1718dbfc5417fd13dd513c6164f32b,NCR276001,,02-02-2023,03-02-2023 12:35:20,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,0,0,0,2953956,Aprobado con notificación,Recibido
Nota de crédito electrónica,2efbeb3ef25d975e16af71d0167e21f53a7da64c250bb50331cc46a116b7f41b900da3536bc1d6d0a49750cfa7b57dd5,NCR275901,,02-02-2023,03-02-2023 12:35:12,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,0,0,0,2051493,Aprobado con notificación,Recibido
Nota de crédito electrónica,68a8c83c776d43b6e992f039e3718c8ade50f5b17b2643ca5e39744491f966b5bd1d6d70057e3ec61bcb3862477d463c,NCR275801,,02-02-2023,03-02-2023 12:34:57,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,0,0,0,2050670,Aprobado con notificación,Recibido
Nota de crédito electrónica,fe2c47adf8210428ab187958e22ff751d264934bd88d17bb3e1fb38278e0f89b05e413a0b9e4e5a0a4a4f6684a881f78,NCR275701,,02-02-2023,02-02-2023 20:50:27,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,0,0,0,2060149,Aprobado con notificación,Recibido
Nota de crédito electrónica,c445637a204c407338ac56bbc4cb217ef47ccec70caf0967b6e37d003ca87436813e1aa7c0866c255fdea83eedeae794,43976,1CG,02-02-2023,02-02-2023 16:25:09,860009578,SEGUROS DEL ESTADO S.A,900673912,SNF COLOMBIA S.A.S.,12740.93,0,0,79798.47,Aprobado con notificación,Recibido
Nota de crédito electrónica,cb8ea3616faf0b186da62013954d15326610749e9a70fae30da090dee004f2782eed6849c579816d2f323395ce6f4b7c,1067186,NC,02-02-2023,02-02-2023 16:43:44,800242106,SODIMAC COLOMBIA S.A.,900673912,snf colombia sas .,127667.23,0,0,799600,Aprobado con notificación,Recibido
Factura electrónica,070ff9752dccb4f8febeddb3017a3f1c4fae5eb5ee544ee31fbbedfc51001ea0574a499a12972c198dcbd529b8f17619,2,RAEX,02-02-2023,02-02-2023 22:03:59,901377533,RAKY EXPRESS S.A.S.,900673912,SNF COLOMBIA S A S,0,0,0,30000,Aprobado con notificación,Recibido
Factura electrónica,e3d3f1f284c18609761dd5586b1b7cffa32e22044d117e17f33c30f306741c619f47897b9115d8aa7def08bb6dd9da1b,187600,FA,02-02-2023,02-02-2023 20:59:44,860074389,GRUPO EMPRESARIAL OIKOS SAS   ,900673912,SNF COLOMBIA SAS   ,3810507.76,0,0,27757611.76,Aprobado con notificación,Recibido
Factura electrónica,05cac92d2e2fffa5685f58df4241e6e07434242a4b94e703f08cbd5904ee3a5007a617cfb69dd7cb35a3bddbb3c37fbf,2775,FVE,02-02-2023,02-02-2023 21:11:56,900264024,FACTOR HUMANO OUTSOURSING S A S,900673912,SNF COLOMBIA SAS,0,0,0,653800,Aprobado con notificación,Recibido
Factura electrónica,9ed6024e44f28c36b271e3fb0e5c5ba498887662fdc55b659c6ad799bc90ddd2da6484f1de20491800c6f2b11880bbaa,5655534445,E,02-02-2023,02-02-2023 13:48:09,800153993,COMCEL S.A.,900673912,Srs. SNF COLOMBIA SAS -,18957.47,0,0,119958.13,Aprobado con notificación,Recibido
Factura electrónica,21110a487eaa13c4f5ac79edc6db0c22002f220409c4b4cf6462d3dffd1b8e8b426e180a9c783a8526471fb87e42a99d,6051,S1,02-02-2023,02-02-2023 18:33:47,806008979,ESTACION MARBELLA SA,900673912,SNF COLOMBIA,0,0,0,30000,Aprobado con notificación,Recibido
Factura electrónica,84fee22bb9272d31cdc8370a74a826a9451d5a09f9f655b039e69397bbecf5decc0e05c0843dfb52da6a724ef84fb414,189234,FA,02-03-2023,02-03-2023 16:57:52,860074389,GRUPO EMPRESARIAL OIKOS SAS   ,900673912,SNF COLOMBIA SAS   ,4386656.73,0,0,31366123.73,Aprobado con notificación,Recibido
Factura electrónica,a3626040da1f72fce48b76561a235ddf73f6bf11c4e84e88901852740e494da8c9bf22977c5614ea4eda9c559f60c40d,2153,FE,02-03-2023,02-03-2023 17:07:45,900884628,CR BUREAU PARTNERS SAS,900673912,SNF COLOMBIA S.A.S,493987.84,0,0,3093923.84,Aprobado con notificación,Recibido
Factura electrónica,61b7e8734818372648519a4b58cd37b71dd0ae4be6875d2cdfe734d9159b440a215bded131a1a31e08dcd31554211de4,2585964,OE,02-03-2023,02-03-2023 14:03:55,835000149,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,900673912,SNF COLOMBIA SAS,0,0,0,1507485.7,Aprobado con notificación,Recibido
Factura electrónica,5a6e879eb72a09eb2162bbce752346b0dfceb58e3c19cfa059ed1c9081e1c1ce3e528e4d56cb700e7b0a8fbddbfe7871,6038146,FESP,02-03-2023,02-03-2023 15:03:27,800116164,TERMINAL DE CONTENEDORES DE CARTAGENA CONTECAR S.A,900673912,SNF COLOMBIA SAS,39615,0,0,248113,Aprobado con notificación,Recibido
Factura electrónica,8fecc85a6c390e4e9fd2f032faebfa3864dfbf299d5604b61513b04bfdef96fa8234e0ffea4ec00cef7b522515bc30b1,6038145,FESP,02-03-2023,02-03-2023 15:03:26,800116164,TERMINAL DE CONTENEDORES DE CARTAGENA CONTECAR S.A,900673912,SNF COLOMBIA SAS,0,0,0,758156,Aprobado con notificación,Recibido
Factura electrónica,7cd2dde137eedbe463ecea3bdbcbf453e61ea1a512424eeaf1c23416574cc59d3b4b5ae282363443331876c533dda8c6,7428846,SD01,02-03-2023,03-03-2023 16:37:31,860066942,CAJA DE COMPENSACION FAMILIAR COMPENSAR,900673912,SNF COLOMBIA SAS,8960,0,0,188160,Aprobado con notificación,Recibido
Factura electrónica,3bd5f496e0eb1424715e6acae98cd4d2f60b9274582206c50fd77c992d1f52a58d3990678c4e9ef43fbd67f9417a368d,755,FEHP,02-03-2023,03-03-2023 03:18:28,71269133,ARISMENDI RIOS GERMAN ALONSO,900673912,SNF COLOMBIA SAS,0,0,0,704000,Aprobado con notificación,Recibido
Factura electrónica,b5d62251315583361c6f111a5f50a025c2668fcc19c01d1c96422ee395d75b7de9bac09c37e512a6c2655413dd3521d0,298,K,02-03-2023,02-03-2023 22:21:53,901335868,INVERSIONES NANCY RESTREPO SAS,900673912,SNF COLOMBIA SAS  ,0,0,0,110600,Aprobado con notificación,Recibido
Factura electrónica,55ce5caff8e3d173c22d6582a711ccf148031817f9dd83f0adacf8ee738d8da9c05f76422ee33b5baedbf7f6b4e591af,297,K,02-03-2023,02-03-2023 22:15:48,901335868,INVERSIONES NANCY RESTREPO SAS,900673912,SNF COLOMBIA SAS  ,0,0,0,114900,Aprobado con notificación,Recibido
Factura electrónica,befa106a2bed8076908ce900406030db74aed97cccd78e6c3ade7b1bce5e5d751553ee70d0d31c8294b21ea77dddabe0,57276,E028,02-05-2023,02-05-2023 19:58:43,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,98420,0,0,670420,Aprobado con notificación,Recibido
Factura electrónica,4473f3bdde63284f72d5c6a529e001dbd67bfde3dbe2f4117a49fc4ca7705aa0b09c573e7ca01fc4875237f60f47ee2a,17597,MED1,02-05-2023,02-05-2023 22:20:02,900265584,MAREAUTO COLOMBIA S.A.S.,900673912,SNF COLOMBIA S A S,59565,0,0,373065,Aprobado con notificación,Recibido
Factura electrónica,89e033f591fb3f3cca54e7c388e4280cd33714bf500758bdcc9766d689daeffe9f661292e853da55ceffd96b1b2e394c,17599,MED1,02-05-2023,02-05-2023 22:20:05,900265584,MAREAUTO COLOMBIA S.A.S.,900673912,SNF COLOMBIA S A S,19855,0,0,124355,Aprobado con notificación,Recibido
Factura electrónica,a27f851f7b7b5cf2eeb2bb2be430c8cf0884aae2d06e91d83d3f2f60f2914f82a25735a50e69b84cebbdc7774085ce6f,219729,LB,02-05-2023,02-05-2023 16:30:41,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,34,Aprobado con notificación,Recibido
Factura electrónica,1472124d1247b36b0ea557c478d1f9fd8e4d2d4c7719d0a5f8349c64961b7dace92791e593ec818e64b21cdff81666ac,5937,BOGS,02-05-2023,02-05-2023 19:54:31,890404365,GEMA TOURS S.A.S,900673912,SNF COLOMBIA S.A.S.,0,0,0,10538640,Aprobado con notificación,Recibido
Factura electrónica,019cb0e2dedce55b3ce606e0c4899dcb85b5dd5467d355f511cae5ce12cc9878bfaf237a8cb93ae04aee2cf605eff76d,219736,LB,02-05-2023,02-05-2023 16:36:06,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,37.24,0,0,233.24,Aprobado con notificación,Recibido
Factura electrónica,6c9d5271f81300679a00f47230035cf80924a4405123bbc7f229cd57d46792979be05154f5c244a5153ffd6d7dbd7ec1,219737,LB,02-05-2023,02-05-2023 16:35:28,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,110,Aprobado con notificación,Recibido
Factura electrónica,4fb6bdf57dae20dea40651f89e30be70daedf63a5efd7afddcfd0ab8cfaad0cd163ac3ba39cfc3fd28ad683491fccf6b,219733,LB,02-05-2023,02-05-2023 16:36:42,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,37.24,0,0,233.24,Aprobado con notificación,Recibido
Factura electrónica,e3e69602c6eabc305e3ad9ab5fd6a8f61f721402255eadaba7716fbd3ff23d1f378c9420a63af883cc166307b0cc30e5,219740,LB,02-05-2023,02-05-2023 16:41:00,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,110,Aprobado con notificación,Recibido
Factura electrónica,8a522cfd182f54d22986c2101c3cfcfbf9031492c667ebfe4ffe7126885124aac30612dc6ee2e3f5352bf9a6c28361c5,219739,LB,02-05-2023,02-05-2023 16:36:23,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,110,Aprobado con notificación,Recibido
Factura electrónica,4d21126ff3304bd1208ee03e141b4f1c4b2dde2a199b0c9b9a8d77e898cb151f0d04bee32fdd0ca309003aba2779363b,219734,LB,02-05-2023,02-05-2023 16:36:31,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,37.24,0,0,233.24,Aprobado con notificación,Recibido
Factura electrónica,70b152cbb96a7654d80fe651a4e226eaf1d94a707b72f7eb2781b82625ba05cd1fa32fb43f8f664fc19b5bf602637d2e,219731,LB,02-05-2023,02-05-2023 16:30:57,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,34,Aprobado con notificación,Recibido
Factura electrónica,188959509cc780956a0f0d0916ad8d3c642d228203f65fea07cc7ccddf1ab76a3344e673d126029d52d2aeccab1c6931,219730,LB,02-05-2023,02-05-2023 16:31:20,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,34,Aprobado con notificación,Recibido
Factura electrónica,90c26b67799bca0e1b30a96c82bd460e1e3e2be8dc63c7043376651fc562f4d010e22e73ed4e899738977df985b89bb6,219738,LB,02-05-2023,02-05-2023 16:35:56,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,110,Aprobado con notificación,Recibido
Factura electrónica,dd6587c11aae16db08d2ad8b6add7334aea9f9f72d0be0217266e55b369299ef0673cb33efd0939c9d07d6e8c6f510a5,219732,LB,02-05-2023,02-05-2023 16:30:33,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,34,Aprobado con notificación,Recibido
Factura electrónica,da361f242f2720e7b87ca58abd7269812f1d1fd9579487838c5560a0c30e26d63d90475ed6d9bc8e8b8a82bcec93d51d,219735,LB,02-05-2023,02-05-2023 16:35:46,811022799,CLC S.A.S,900673912,SNF COLOMBIA SAS,37.24,0,0,233.24,Aprobado con notificación,Recibido
Factura electrónica,41a63fc0bee7316c30e6ab0a29e48574550cf170905f8a740f56c029959c0c4f19e695f3988bd6338fc1cccba6cf8f70,8247536,SD01,02-06-2023,02-06-2023 20:30:17,860066942,CAJA DE COMPENSACION FAMILIAR COMPENSAR,900673912,SNF COLOMBIA SAS,65795,0,0,1381695,Aprobado con notificación,Recibido
Factura electrónica,af76b742f80f113ffb10684d2d0e90ca7b5b3d1caed7a52d8c8ba2ff2f3d56037e35bfdfe19371861cb9acd42b053bad,194145,FA,02-06-2023,03-06-2023 00:52:30,860074389,GRUPO EMPRESARIAL OIKOS SAS   ,900673912,SNF COLOMBIA SAS   ,4386656.73,0,0,31916323.73,Aprobado con notificación,Recibido
Factura electrónica,62dabfa33aaeaa3f9e3ad308f64e2320a626be8ccedc5d6c3297430abef022b47651ed42161763cefc2c8d322021c6e5,3631,FE,02-06-2023,02-06-2023 22:15:27,830090578,MU?OZ ABOGADOS S.A.S,900673912,SNF COLOMBIA SAS,190000,0,0,1190000,Aprobado con notificación,Recibido
Factura electrónica,19949bfab53940e0f42e66ec88ab035e3257bf717bc3b77731acc8ebe2f2c9648b73dfa2646b44f6803ccb8344728054,1434,FE,02-06-2023,02-06-2023 21:37:08,860021927,ASOCIACION COLOMBIANA DE INGENIERIA SANITARIA Y AMBIENTAL,900673912,SNF COLOMBIA SAS,689747.9,0,0,4320000,Aprobado con notificación,Recibido
Factura electrónica,b11e3d8f4e89389464039cce321242431783542539a9f37ebbef281d687f037fb0c50fa13c4cce7181951932393f3d58,40457,E040,02-06-2023,02-06-2023 20:19:33,890304099,HOTELES ESTELAR S.A.,900673912,SNF COLOMBIA SAS  ,204630,0,0,1281630,Aprobado con notificación,Recibido
Factura electrónica,b8ccc2f669a7bd5e11fb3f4c769954d60afffa04f80599d09ebf7503d798f3aae12dc4c3f21141bdfb712660799c1835,81536,BOG,02-06-2023,02-06-2023 19:32:10,830110689,LOGISTICA 3T SA,900673912,SNF COLOMBIA S A S,114170.81,0,0,8315069.81,Aprobado con notificación,Recibido
Factura electrónica,9256eb8c04beca4e6f9b7e36d56771791c28cc3335fd8156654171d24344cd7a27a65ff0eb3230f9f882ceeb32bd2210,9189,RPS,02-06-2023,03-06-2023 02:31:55,901140029,INVERSIONES SOMONTANO SAS,900673912,SNF COLOMBIA S A S,0,0,0,751704,Aprobado con notificación,Recibido
Factura electrónica,115c5f7093d1abee5683fbf53258551c4211483b0c4934f47e6da89b64d4f2e99c6a81ddae25f7045c0d5075d4aa8c6e,11514,FLA,02-06-2023,02-06-2023 20:40:58,900798160,FIOREZONAG  S.A.S,900673912,SNF COLOMBIA  SAS,0,0,0,201000.01,Aprobado con notificación,Recibido
Factura electrónica,0f21756824dc8d1f5531c47ac953e70a9ac40baf332d5b604bcc623ba3063ebbc081eeda325dcb51cdad18982e08d23f,195813,FA,02-07-2023,03-07-2023 01:15:49,860074389,GRUPO EMPRESARIAL OIKOS SAS   ,900673912,SNF COLOMBIA SAS   ,4386656.73,0,0,31916323.73,Aprobado con notificación,Recibido
Factura electrónica,c43b3589563492039c9f6fcf58ea7a3ed95393444958332c529319f929b1ef16a9284e8c9bb039b14f84d3e9304682dc,273,FE,02-08-2023,02-08-2023 21:28:53,901437464,TRIBUTAR INTERNATIONAL CONSULTING S.A.S,900673912,SNF COLOMBIA S A S,481574,0,0,3016174,Aprobado con notificación,Recibido
Factura electrónica,cf4c836e9947576a981405efd56d42b2e10571edbd623c4954d9e68eb8838c90bc6223f2397e94706845bb7e4e8c3509,197472,FA,02-08-2023,02-08-2023 21:58:45,860074389,GRUPO EMPRESARIAL OIKOS SAS   ,900673912,SNF COLOMBIA SAS   ,4386656.73,0,0,31916323.73,Aprobado con notificación,Recibido
Factura electrónica,d2fdfa40cebc926065135b56e43bfe57b53c72c9c5e1e92c5cf23ba196eedd8fd3a398b01e1a2f7d883efcc7e89da1e8,28320,B003,02-08-2023,02-08-2023 16:58:43,900606944,ROLCO SHIPPING S.A.S,900673912,SNF COLOMBIA SAS,0,0,0,47562,Aprobado con notificación,Recibido
Factura electrónica,ac05b868ee4dc618cee5b451833840a57e16335db26ff1ec7acdf87a210d903b0307069fab1ea1f5d270914762a7e59e,2360230,1,02-08-2023,02-08-2023 15:20:05,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,d7bc133ace873f5e581d224d712e56add42d06cf026fa82802cb605c975f0ea5357cecba721316042dd2b93e52c780ff,2360233,1,02-08-2023,02-08-2023 15:20:44,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,06a709b9de50ed3d57af656599a53627e17432fbc4407181f02861f7202d8f33713d3b1b0d556d7770c2a8a3936b4e21,2360232,1,02-08-2023,02-08-2023 15:20:31,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,ca1bc4593041df383de03f52ffd8cd43d5a6a6f22c71683a8be33873deb242720bb9657c21721c2ee7d98232e6133a6a,2360231,1,02-08-2023,02-08-2023 15:20:16,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,22.9,Aprobado con notificación,Recibido
Factura electrónica,6546e551123e4dc24a95205701b173f74c90373d59f7af0be37c1cc514aa7bd61ae0a9fbd8da84decc710a08e8a473c1,2360229,1,02-08-2023,02-08-2023 15:19:55,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,60da1e9068e970ca79e1cba993b9ecd32ea3fc316b71e311b91bca34423b8d419f7bb3d097a646846400b8158787e5df,2360228,1,02-08-2023,02-08-2023 15:19:45,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,0,0,0,170.18,Aprobado con notificación,Recibido
Factura electrónica,d0116579051bbc710295d9e2b2badc63c91e12df582103b9edf93abadf7319cb91a5d69d5a51ade86731f79a378cc55c,1225,CCA,02-10-2023,02-10-2023 17:34:47,900531861,CCA CONTADORES CONSULTORES ASESORES SAS,900673912,SNF COLOMBIA SAS,2815556.8,0,0,17634276.8,Aprobado con notificación,Recibido
Factura electrónica,a68491d56e33bce6a59262bdbc6544653f495f17f6d7314a6619facc8382e5be8d0c6a6d6532619516490ce7278ad7e0,102790185,,02-10-2023,02-10-2023 16:15:05,800215775,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A.,900673912,SNF COLOMBIA SAS,16944.77,0,0,645277.77,Aprobado con notificación,Recibido
Factura electrónica,7c6006d6003738ce1e0aa52b8e8aabecf239dd826d8cb814fc973917ea372c9c7e8d74b8cc4d7256c767b960ac1bb06a,99676,07,02-10-2023,02-10-2023 17:15:32,830035851,ADMINISTRACION MARITIMA Y DE CONTENEDORES S.A.S.                                                    ,900673912,SNF COLOMBIA S.A.S.,24915.84,0,0,156051.84,Aprobado con notificación,Recibido
Factura electrónica,7c49609ad45a7a0706e9631ee68d9e63c9841deade9a7c0091d265606069aaa8d82fa810c5bdf8a4809544cab66d4ff9,683036,CMAF,02-10-2023,02-10-2023 15:09:51,900146342,CMA CGM COLOMBIA SAS2,900673912,SNF COLOMBIA SAS,0,0,0,39,Aprobado con notificación,Recibido
Factura electrónica,d5f56e318f0b9f0340041107039d004439156dcc3dbf8a0d4b1afce10a532253c317ceb274f5ff45f83deceb67637109,256925,,02-10-2023,02-10-2023 22:43:32,860506204,AGENCIA DE ADUANAS CEVA LOGISTICS,900673912,SNF COLOMBIA S.A.S,222326.03,0,0,11331142.12,Aprobado con notificación,Recibido
Factura electrónica,e9be9e1876cabd965b3410a022672867750ff8414c840c0eb720b95860c93315d6491f8c2c2ce28eb11085314c8cd02f,8971,ETR,02-10-2023,02-10-2023 19:35:51,900220423,Zona logistica S.A.S,900673912,SNF COLOMBIA S A S,0,0,0,1561425,Aprobado con notificación,Recibido
